URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/184476/talon-esports-vs-global-esports-champions-tour-2023-pacific-league-w4,Icebox,TALON,,11,Global Esports,,13,Global Esports
https://www.vlr.gg/184476/talon-esports-vs-global-esports-champions-tour-2023-pacific-league-w4,AllMaps,TALON,0,17,Global Esports,2,26,Global Esports
https://www.vlr.gg/184477/paper-rex-vs-global-esports-champions-tour-2023-pacific-league-w5,Icebox,Paper Rex,,7,Global Esports,,13,Global Esports
https://www.vlr.gg/184477/paper-rex-vs-global-esports-champions-tour-2023-pacific-league-w5,Split,Paper Rex,,13,Global Esports,,6,Paper Rex
https://www.vlr.gg/184477/paper-rex-vs-global-esports-champions-tour-2023-pacific-league-w5,Pearl,Paper Rex,,13,Global Esports,,7,Paper Rex
https://www.vlr.gg/184477/paper-rex-vs-global-esports-champions-tour-2023-pacific-league-w5,AllMaps,Paper Rex,2,33,Global Esports,1,26,Paper Rex
https://www.vlr.gg/184478/gen-g-vs-drx-champions-tour-2023-pacific-league-w5,Haven,Gen.G,,7,Kiwoom DRX,,13,Kiwoom DRX
https://www.vlr.gg/184478/gen-g-vs-drx-champions-tour-2023-pacific-league-w5,Fracture,Gen.G,,13,Kiwoom DRX,,10,Gen.G
https://www.vlr.gg/184478/gen-g-vs-drx-champions-tour-2023-pacific-league-w5,Pearl,Gen.G,,4,Kiwoom DRX,,13,Kiwoom DRX
https://www.vlr.gg/184478/gen-g-vs-drx-champions-tour-2023-pacific-league-w5,AllMaps,Gen.G,1,24,Kiwoom DRX,2,36,Kiwoom DRX
https://www.vlr.gg/184479/t1-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w5,Haven,T1,,13,Rex Regum Qeon,,9,T1
https://www.vlr.gg/184479/t1-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w5,Fracture,T1,,13,Rex Regum Qeon,,4,T1
https://www.vlr.gg/184479/t1-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w5,AllMaps,T1,2,26,Rex Regum Qeon,0,13,T1
https://www.vlr.gg/184480/team-secret-vs-detonation-focusme-champions-tour-2023-pacific-league-w5,Ascent,Team Secret,,13,DetonatioN FocusMe,,11,Team Secret
https://www.vlr.gg/184480/team-secret-vs-detonation-focusme-champions-tour-2023-pacific-league-w5,Haven,Team Secret,,13,DetonatioN FocusMe,,8,Team Secret
https://www.vlr.gg/184480/team-secret-vs-detonation-focusme-champions-tour-2023-pacific-league-w5,AllMaps,Team Secret,2,26,DetonatioN FocusMe,0,19,Team Secret
https://www.vlr.gg/184481/zeta-division-vs-talon-esports-champions-tour-2023-pacific-league-w5,Haven,ZETA DIVISION,,8,TALON,,13,TALON
https://www.vlr.gg/184481/zeta-division-vs-talon-esports-champions-tour-2023-pacific-league-w5,Ascent,ZETA DIVISION,,14,TALON,,16,TALON
https://www.vlr.gg/184481/zeta-division-vs-talon-esports-champions-tour-2023-pacific-league-w5,AllMaps,ZETA DIVISION,0,22,TALON,2,29,TALON
https://www.vlr.gg/184482/t1-vs-detonation-focusme-champions-tour-2023-pacific-league-w6,Lotus,T1,,13,DetonatioN FocusMe,,9,T1
https://www.vlr.gg/184482/t1-vs-detonation-focusme-champions-tour-2023-pacific-league-w6,Split,T1,,9,DetonatioN FocusMe,,13,DetonatioN FocusMe
https://www.vlr.gg/184482/t1-vs-detonation-focusme-champions-tour-2023-pacific-league-w6,Fracture,T1,,13,DetonatioN FocusMe,,10,T1
