Mapa,Jogador,Time,Agente,R,ACS,K,D,A,+/-,KAST,ADR,HS%,FK,FD,+/-_FK_FD,Time1,Score_T1,Time2,Score_T2,target,Impacto_Ofensivo,Impacto_Suporte,Impacto_Geral
AllMaps,bang,100T,Viper,0.69,151.0,20,31,11,-11,63.0,94.0,42.0,3.0,9.0,-6.0,LEV,26,100T,14,0,0.508,0.319,0.827
AllMaps,Cryocells,100T,Brimstone,0.64,153.0,20,33,11,-13,58.0,108.0,33.0,2.0,7.0,-5.0,LEV,26,100T,14,0,0.488,0.305,0.793
AllMaps,Derrek,EG,Sova,1.03,189.0,29,30,7,-1,71.0,139.0,45.0,1.0,4.0,-3.0,EG,15,LEV,26,0,0.629,0.346,0.975
AllMaps,jawgemo,EG,Sage,0.81,184.0,26,35,16,-9,71.0,126.0,31.0,2.0,6.0,-4.0,EG,15,LEV,26,0,0.534,0.345,0.88
AllMaps,Apoth,EG,Harbor,0.75,167.0,22,33,10,-11,51.0,121.0,53.0,4.0,6.0,-2.0,EG,15,LEV,26,0,0.555,0.31,0.865
AllMaps,supamen,EG,Clove,0.72,194.0,28,39,6,-11,68.0,133.0,43.0,7.0,9.0,-2.0,EG,15,LEV,26,0,0.563,0.301,0.864
AllMaps,NaturE,EG,Killjoy,0.6,124.0,18,32,13,-14,66.0,80.0,33.0,0.0,2.0,-2.0,EG,15,LEV,26,0,0.427,0.319,0.746
AllMaps,aspas,LEV,Jett,1.62,327.0,48,25,7,23,83.0,210.0,34.0,9.0,3.0,6.0,EG,15,LEV,26,1,0.866,0.456,1.322
AllMaps,Mazino,LEV,Harbor,1.46,269.0,41,24,18,17,85.0,161.0,33.0,7.0,4.0,3.0,EG,15,LEV,26,1,0.835,0.48,1.315
AllMaps,kiNgg,LEV,Viper,1.4,224.0,33,19,21,14,83.0,147.0,31.0,3.0,1.0,2.0,EG,15,LEV,26,1,0.795,0.476,1.271
AllMaps,C0M,LEV,Sova,0.99,186.0,25,25,14,0,85.0,136.0,26.0,2.0,3.0,-1.0,EG,15,LEV,26,1,0.63,0.401,1.03
AllMaps,tex,LEV,Killjoy,0.63,157.0,22,30,11,-8,66.0,97.0,20.0,6.0,3.0,3.0,EG,15,LEV,26,1,0.483,0.361,0.844
AllMaps,pANcada,LOUD,Viper,1.23,236.0,58,46,19,12,74.0,154.0,44.0,6.0,5.0,1.0,LOUD,32,FUR,37,0,0.802,0.425,1.227
AllMaps,cauanzin,LOUD,Skye,0.97,215.0,54,52,10,2,61.0,138.0,25.0,10.0,6.0,4.0,LOUD,32,FUR,37,0,0.686,0.388,1.075
AllMaps,tuyz,LOUD,Omen,0.88,173.0,42,49,25,-7,72.0,113.0,34.0,3.0,6.0,-3.0,LOUD,32,FUR,37,0,0.547,0.354,0.901
AllMaps,Less,LOUD,Cypher,0.87,185.0,44,51,11,-7,61.0,131.0,27.0,7.0,5.0,2.0,LOUD,32,FUR,37,0,0.554,0.373,0.928
AllMaps,saadhak,LOUD,Neon,0.83,186.0,36,53,25,-17,67.0,128.0,20.0,7.0,14.0,-7.0,LOUD,32,FUR,37,0,0.539,0.341,0.879
AllMaps,mwzera,FUR,Neon,1.29,295.0,71,52,16,19,81.0,190.0,16.0,13.0,7.0,6.0,LOUD,32,FUR,37,1,0.821,0.456,1.277
AllMaps,Khalil,FUR,Omen,1.21,202.0,50,40,27,10,77.0,131.0,30.0,5.0,5.0,0.0,LOUD,32,FUR,37,1,0.753,0.419,1.172
AllMaps,havoc,FUR,Killjoy,1.13,229.0,54,47,14,7,74.0,159.0,37.0,11.0,8.0,3.0,LOUD,32,FUR,37,1,0.784,0.427,1.211
AllMaps,nzr,FUR,Breach,0.92,171.0,42,45,27,-3,68.0,129.0,24.0,1.0,3.0,-2.0,LOUD,32,FUR,37,1,0.548,0.356,0.904
AllMaps,xand,FUR,Gekko,0.72,128.0,34,50,25,-16,71.0,83.0,27.0,6.0,10.0,-4.0,LOUD,32,FUR,37,1,0.48,0.336,0.815
AllMaps,Palla,MIBR,Jett,0.94,228.0,29,32,6,-3,62.0,148.0,27.0,8.0,7.0,1.0,MIBR,11,100T,26,0,0.624,0.34,0.964
AllMaps,rich,MIBR,Sova,0.93,175.0,24,29,5,-5,73.0,120.0,46.0,4.0,0.0,4.0,MIBR,11,100T,26,0,0.571,0.378,0.949
AllMaps,mazin,MIBR,Viper,0.7,131.0,14,28,12,-14,54.0,87.0,37.0,1.0,5.0,-4.0,MIBR,11,100T,26,0,0.432,0.305,0.737
AllMaps,liazzi,MIBR,Gekko,0.61,156.0,19,32,9,-13,73.0,101.0,24.0,4.0,4.0,0.0,MIBR,11,100T,26,0,0.48,0.349,0.829
AllMaps,artzin,MIBR,Killjoy,0.5,139.0,17,33,10,-16,65.0,91.0,19.0,2.0,2.0,0.0,MIBR,11,100T,26,0,0.422,0.324,0.746
AllMaps,eeiu,100T,Sova,1.85,300.0,43,14,9,29,97.0,193.0,34.0,3.0,0.0,3.0,MIBR,11,100T,26,1,0.866,0.52,1.386
AllMaps,Boostio,100T,Killjoy,1.33,242.0,33,21,18,12,89.0,170.0,34.0,3.0,3.0,0.0,MIBR,11,100T,26,1,0.815,0.452,1.267
AllMaps,Asuna,100T,Gekko,1.11,180.0,24,20,15,4,84.0,120.0,17.0,4.0,6.0,-2.0,MIBR,11,100T,26,1,0.691,0.403,1.094
AllMaps,bang,100T,Viper,1.05,218.0,27,24,12,3,73.0,136.0,39.0,7.0,5.0,2.0,MIBR,11,100T,26,1,0.727,0.413,1.14
AllMaps,Cryocells,100T,Jett,0.96,192.0,27,25,9,2,76.0,124.0,39.0,1.0,5.0,-4.0,MIBR,11,100T,26,1,0.652,0.369,1.022
AllMaps,cauanzin,LOUD,Fade,1.02,242.0,34,35,9,-1,60.0,155.0,34.0,8.0,4.0,4.0,LOUD,17,LEV,26,0,0.682,0.392,1.074
AllMaps,pANcada,LOUD,Omen,0.97,185.0,28,34,15,-6,60.0,121.0,34.0,5.0,2.0,3.0,LOUD,17,LEV,26,0,0.567,0.387,0.954
AllMaps,Less,LOUD,Cypher,0.84,154.0,26,34,7,-8,63.0,102.0,36.0,4.0,2.0,2.0,LOUD,17,LEV,26,0,0.528,0.351,0.88
AllMaps,tuyz,LOUD,Raze,0.75,173.0,23,35,12,-12,74.0,107.0,22.0,5.0,6.0,-1.0,LOUD,17,LEV,26,0,0.513,0.357,0.87
AllMaps,saadhak,LOUD,Breach,0.58,124.0,17,34,18,-17,60.0,78.0,25.0,2.0,5.0,-3.0,LOUD,17,LEV,26,0,0.424,0.302,0.726
AllMaps,tex,LEV,Cypher,1.29,247.0,42,27,7,15,79.0,161.0,32.0,2.0,5.0,-3.0,LOUD,17,LEV,26,1,0.79,0.387,1.177
AllMaps,kiNgg,LEV,Omen,1.22,197.0,34,22,14,12,81.0,122.0,38.0,2.0,3.0,-1.0,LOUD,17,LEV,26,1,0.74,0.418,1.158
AllMaps,aspas,LEV,Neon,1.17,263.0,37,27,12,10,79.0,162.0,30.0,8.0,9.0,-1.0,LOUD,17,LEV,26,1,0.798,0.41,1.208
AllMaps,Mazino,LEV,Breach,1.07,199.0,31,27,21,4,77.0,134.0,26.0,1.0,5.0,-4.0,LOUD,17,LEV,26,1,0.688,0.383,1.071
AllMaps,C0M,LEV,Fade,1.04,179.0,28,25,13,3,81.0,121.0,17.0,6.0,2.0,4.0,LOUD,17,LEV,26,1,0.668,0.429,1.098
AllMaps,artzin,MIBR,Cypher,1.26,259.0,42,31,4,11,63.0,168.0,33.0,6.0,4.0,2.0,MIBR,17,FUR,26,0,0.813,0.362,1.176
AllMaps,rich,MIBR,Gekko,0.87,212.0,31,36,13,-5,74.0,129.0,29.0,4.0,7.0,-3.0,MIBR,17,FUR,26,0,0.569,0.356,0.925
AllMaps,Palla,MIBR,Raze,0.72,201.0,27,36,5,-9,58.0,128.0,26.0,5.0,9.0,-4.0,MIBR,17,FUR,26,0,0.543,0.269,0.812
AllMaps,liazzi,MIBR,Breach,0.68,139.0,21,34,11,-13,58.0,92.0,39.0,0.0,3.0,-3.0,MIBR,17,FUR,26,0,0.471,0.31,0.781
AllMaps,mazin,MIBR,Omen,0.52,116.0,17,34,7,-17,60.0,82.0,31.0,4.0,1.0,3.0,MIBR,17,FUR,26,0,0.439,0.326,0.765
AllMaps,Khalil,FUR,Omen,1.65,292.0,47,26,16,21,86.0,192.0,34.0,4.0,1.0,3.0,MIBR,17,FUR,26,1,0.866,0.492,1.359
AllMaps,havoc,FUR,Cypher,1.21,226.0,35,26,10,9,65.0,159.0,34.0,7.0,7.0,0.0,MIBR,17,FUR,26,1,0.787,0.399,1.186
AllMaps,mwzera,FUR,Jett,1.11,252.0,38,30,10,8,77.0,164.0,25.0,8.0,5.0,3.0,MIBR,17,FUR,26,1,0.781,0.43,1.211
AllMaps,xand,FUR,Kayo,0.97,177.0,28,30,22,-2,79.0,118.0,21.0,4.0,4.0,0.0,MIBR,17,FUR,26,1,0.589,0.397,0.986
AllMaps,nzr,FUR,Sova,0.94,153.0,23,26,10,-3,74.0,111.0,21.0,1.0,2.0,-1.0,MIBR,17,FUR,26,1,0.525,0.377,0.902
AllMaps,Derrek,EG,Fade,1.15,196.0,49,46,24,3,82.0,126.0,34.0,4.0,2.0,2.0,EG,30,100T,36,0,0.715,0.438,1.153
AllMaps,supamen,EG,Omen,1.09,227.0,53,46,19,7,70.0,136.0,39.0,5.0,6.0,-1.0,EG,30,100T,36,0,0.766,0.386,1.152
AllMaps,NaturE,EG,Breach,1.02,197.0,46,51,27,-5,74.0,123.0,34.0,5.0,6.0,-1.0,EG,30,100T,36,0,0.58,0.385,0.965
AllMaps,jawgemo,EG,Neon,0.72,194.0,41,57,16,-16,56.0,135.0,21.0,9.0,16.0,-7.0,EG,30,100T,36,0,0.537,0.31,0.848
AllMaps,Apoth,EG,Cypher,0.72,156.0,34,50,19,-16,64.0,112.0,36.0,5.0,8.0,-3.0,EG,30,100T,36,0,0.523,0.324,0.847
AllMaps,eeiu,100T,Fade,1.32,242.0,57,41,30,16,83.0,161.0,34.0,4.0,1.0,3.0,EG,30,100T,36,1,0.808,0.472,1.28
AllMaps,Cryocells,100T,Omen,1.14,219.0,56,43,15,13,77.0,131.0,28.0,12.0,4.0,8.0,EG,30,100T,36,1,0.751,0.433,1.184
AllMaps,bang,100T,Viper,1.11,216.0,50,43,26,7,73.0,139.0,29.0,4.0,9.0,-5.0,EG,30,100T,36,1,0.753,0.38,1.133
AllMaps,Asuna,100T,Raze,1.08,216.0,48,46,39,2,80.0,139.0,15.0,13.0,10.0,3.0,EG,30,100T,36,1,0.684,0.432,1.116
AllMaps,Boostio,100T,Killjoy,0.82,177.0,39,50,24,-11,77.0,118.0,18.0,5.0,4.0,1.0,EG,30,100T,36,1,0.524,0.386,0.91
AllMaps,Derrek,EG,Gekko,1.14,220.0,30,28,11,2,70.0,154.0,44.0,2.0,1.0,1.0,EG,11,MIBR,26,0,0.725,0.418,1.143
AllMaps,jawgemo,EG,Raze,1.0,229.0,30,30,3,0,68.0,151.0,21.0,2.0,8.0,-6.0,EG,11,MIBR,26,0,0.654,0.293,0.947
AllMaps,supamen,EG,Omen,0.99,204.0,26,29,12,-3,73.0,136.0,44.0,4.0,7.0,-3.0,EG,11,MIBR,26,0,0.629,0.368,0.997
AllMaps,NaturE,EG,Skye,0.62,153.0,18,31,7,-13,62.0,105.0,25.0,2.0,2.0,0.0,EG,11,MIBR,26,0,0.464,0.309,0.773
AllMaps,Apoth,EG,Brimstone,0.3,70.0,8,29,5,-21,43.0,53.0,23.0,1.0,8.0,-7.0,EG,11,MIBR,26,0,0.332,0.22,0.552
AllMaps,artzin,MIBR,Cypher,1.39,234.0,31,21,13,10,81.0,157.0,22.0,5.0,1.0,4.0,EG,11,MIBR,26,1,0.793,0.476,1.269
AllMaps,liazzi,MIBR,Deadlock,1.28,213.0,30,18,9,12,76.0,140.0,33.0,5.0,2.0,3.0,EG,11,MIBR,26,1,0.775,0.446,1.221
AllMaps,rich,MIBR,Skye,1.15,195.0,25,21,18,4,76.0,136.0,32.0,1.0,1.0,0.0,EG,11,MIBR,26,1,0.704,0.42,1.124
AllMaps,mazin,MIBR,Brimstone,1.15,201.0,28,22,15,6,73.0,124.0,32.0,4.0,0.0,4.0,EG,11,MIBR,26,1,0.744,0.446,1.19
AllMaps,Palla,MIBR,Raze,1.0,263.0,33,30,7,3,76.0,161.0,30.0,11.0,7.0,4.0,EG,11,MIBR,26,1,0.749,0.394,1.144
AllMaps,aspas,LEV,Neon,1.67,308.0,42,18,10,24,79.0,197.0,32.0,8.0,4.0,4.0,LEV,26,FUR,12,1,0.864,0.472,1.335
AllMaps,C0M,LEV,Sova,1.34,221.0,31,20,10,11,76.0,160.0,29.0,2.0,3.0,-1.0,LEV,26,FUR,12,1,0.778,0.423,1.201
AllMaps,kiNgg,LEV,Omen,1.18,190.0,25,21,14,4,82.0,125.0,26.0,4.0,5.0,-1.0,LEV,26,FUR,12,1,0.719,0.416,1.135
AllMaps,tex,LEV,Cypher,0.98,215.0,31,26,3,5,68.0,142.0,29.0,4.0,5.0,-1.0,LEV,26,FUR,12,1,0.74,0.304,1.044
AllMaps,Mazino,LEV,Breach,0.94,174.0,25,25,13,0,74.0,118.0,27.0,1.0,2.0,-1.0,LEV,26,FUR,12,1,0.593,0.377,0.97
AllMaps,nzr,FUR,Sova,1.1,199.0,26,27,7,-1,76.0,151.0,29.0,2.0,0.0,2.0,LEV,26,FUR,12,0,0.646,0.419,1.065
AllMaps,mwzera,FUR,Jett,0.89,244.0,32,34,4,-2,63.0,155.0,20.0,5.0,7.0,-2.0,LEV,26,FUR,12,0,0.636,0.289,0.924
AllMaps,havoc,FUR,Cypher,0.67,165.0,21,32,6,-11,58.0,110.0,39.0,6.0,4.0,2.0,LEV,26,FUR,12,0,0.524,0.314,0.838
AllMaps,xand,FUR,Kayo,0.56,140.0,17,31,6,-14,58.0,105.0,41.0,3.0,6.0,-3.0,LEV,26,FUR,12,0,0.481,0.263,0.744
AllMaps,Khalil,FUR,Omen,0.45,107.0,14,30,6,-16,61.0,72.0,31.0,3.0,2.0,1.0,LEV,26,FUR,12,0,0.411,0.291,0.702
AllMaps,pANcada,LOUD,Omen,1.23,221.0,46,38,24,8,78.0,143.0,40.0,4.0,4.0,0.0,LOUD,27,100T,31,1,0.783,0.423,1.206
AllMaps,saadhak,LOUD,Kayo,1.12,212.0,45,41,21,4,72.0,142.0,29.0,3.0,4.0,-1.0,LOUD,27,100T,31,1,0.739,0.393,1.131
AllMaps,Less,LOUD,Cypher,0.9,154.0,34,42,18,-8,53.0,118.0,30.0,6.0,7.0,-1.0,LOUD,27,100T,31,1,0.538,0.337,0.876
AllMaps,cauanzin,LOUD,Sova,0.84,178.0,35,44,16,-9,64.0,120.0,28.0,5.0,4.0,1.0,LOUD,27,100T,31,1,0.542,0.367,0.909
AllMaps,tuyz,LOUD,Jett,0.71,129.0,28,42,10,-14,59.0,95.0,21.0,8.0,13.0,-5.0,LOUD,27,100T,31,1,0.479,0.314,0.793
AllMaps,Cryocells,100T,Jett,1.26,259.0,51,36,15,15,76.0,144.0,28.0,10.0,5.0,5.0,LOUD,27,100T,31,0,0.791,0.444,1.235
AllMaps,Asuna,100T,Kayo,1.17,257.0,51,40,16,11,78.0,150.0,17.0,9.0,4.0,5.0,LOUD,27,100T,31,0,0.769,0.438,1.207
AllMaps,eeiu,100T,Sova,1.1,173.0,37,33,14,4,78.0,125.0,32.0,3.0,2.0,1.0,LOUD,27,100T,31,0,0.71,0.418,1.128
AllMaps,bang,100T,Omen,0.94,186.0,37,36,20,1,72.0,112.0,36.0,4.0,9.0,-5.0,LOUD,27,100T,31,0,0.651,0.361,1.012
AllMaps,Boostio,100T,Killjoy,0.69,169.0,31,43,11,-12,69.0,116.0,18.0,6.0,6.0,0.0,LOUD,27,100T,31,0,0.505,0.351,0.855
AllMaps,heat,KRÜ,Kayo,1.57,244.0,65,36,32,29,87.0,164.0,40.0,8.0,2.0,6.0,KRU,37,C9,30,0,0.834,0.485,1.318
AllMaps,Melser,KRÜ,Omen,1.1,203.0,49,43,30,6,82.0,133.0,33.0,6.0,7.0,-1.0,KRU,37,C9,30,0,0.746,0.407,1.154
AllMaps,Shyy,KRÜ,Cypher,1.07,215.0,49,45,25,4,78.0,147.0,31.0,7.0,5.0,2.0,KRU,37,C9,30,0,0.741,0.423,1.164
AllMaps,keznit,KRÜ,Jett,1.06,223.0,51,45,17,6,69.0,157.0,24.0,13.0,13.0,0.0,KRU,37,C9,30,0,0.756,0.39,1.146
AllMaps,mta,KRÜ,Sova,0.89,192.0,46,47,8,-1,75.0,120.0,34.0,3.0,3.0,0.0,KRU,37,C9,30,0,0.621,0.371,0.992
AllMaps,moose,C9,Killjoy,1.0,196.0,47,47,4,0,61.0,132.0,32.0,8.0,6.0,2.0,KRU,37,C9,30,0,0.655,0.331,0.987
AllMaps,Xeppaa,C9,Kayo,0.96,183.0,42,51,29,-9,75.0,131.0,31.0,1.0,2.0,-1.0,KRU,37,C9,30,0,0.538,0.381,0.919
AllMaps,OXY,C9,Jett,0.82,223.0,51,58,8,-7,67.0,142.0,27.0,11.0,15.0,-4.0,KRU,37,C9,30,0,0.575,0.328,0.903
AllMaps,runi,C9,Sova,0.79,187.0,40,53,17,-13,70.0,121.0,41.0,5.0,4.0,1.0,KRU,37,C9,30,0,0.557,0.371,0.928
AllMaps,vanity,C9,Omen,0.77,155.0,36,53,22,-17,61.0,100.0,23.0,5.0,10.0,-5.0,KRU,37,C9,30,0,0.504,0.324,0.828
AllMaps,zekken,SEN,Jett,1.02,261.0,39,37,7,2,56.0,162.0,40.0,10.0,10.0,0.0,SEN,17,100T,26,0,0.748,0.342,1.089
AllMaps,TenZ,SEN,Omen,1.02,230.0,31,32,16,-1,77.0,146.0,32.0,4.0,6.0,-2.0,SEN,17,100T,26,0,0.668,0.382,1.05
AllMaps,Sacy,SEN,Sova,0.88,171.0,24,29,10,-5,72.0,122.0,26.0,1.0,6.0,-5.0,SEN,17,100T,26,0,0.512,0.354,0.866
AllMaps,johnqt,SEN,Killjoy,0.86,187.0,28,34,8,-6,72.0,124.0,27.0,1.0,3.0,-2.0,SEN,17,100T,26,0,0.52,0.345,0.865
AllMaps,Zellsis,SEN,Breach,0.78,141.0,22,28,11,-6,63.0,93.0,26.0,0.0,2.0,-2.0,SEN,17,100T,26,0,0.467,0.333,0.8
AllMaps,bang,100T,Omen,1.63,260.0,43,22,16,21,77.0,160.0,33.0,6.0,1.0,5.0,SEN,17,100T,26,1,0.831,0.477,1.308
AllMaps,eeiu,100T,Sova,1.08,171.0,24,23,19,1,77.0,121.0,19.0,3.0,1.0,2.0,SEN,17,100T,26,1,0.642,0.432,1.074
AllMaps,Cryocells,100T,Iso,1.06,225.0,36,31,9,5,77.0,155.0,24.0,7.0,3.0,4.0,SEN,17,100T,26,1,0.755,0.425,1.18
AllMaps,Asuna,100T,Yoru,1.05,223.0,36,32,20,4,79.0,134.0,24.0,7.0,4.0,3.0,SEN,17,100T,26,1,0.725,0.427,1.152
AllMaps,Boostio,100T,Cypher,0.59,158.0,21,36,14,-15,65.0,112.0,22.0,4.0,7.0,-3.0,SEN,17,100T,26,1,0.492,0.312,0.804
AllMaps,aspas,LEV,Jett,1.69,330.0,40,15,6,25,84.0,215.0,33.0,11.0,0.0,11.0,LEV,26,KRU,6,1,0.865,0.465,1.33
AllMaps,tex,LEV,Killjoy,1.6,286.0,37,15,7,22,97.0,192.0,42.0,6.0,2.0,4.0,LEV,26,KRU,6,1,0.873,0.479,1.353
AllMaps,kiNgg,LEV,Viper,1.48,219.0,29,11,11,18,91.0,142.0,30.0,2.0,1.0,1.0,LEV,26,KRU,6,1,0.781,0.488,1.268
AllMaps,C0M,LEV,Sova,1.15,173.0,18,13,15,5,88.0,125.0,17.0,3.0,1.0,2.0,LEV,26,KRU,6,1,0.696,0.458,1.154
AllMaps,Mazino,LEV,Harbor,1.13,194.0,21,17,18,4,88.0,128.0,26.0,4.0,2.0,2.0,LEV,26,KRU,6,1,0.718,0.446,1.164
AllMaps,Shyy,KRÜ,Killjoy,0.7,172.0,17,29,3,-12,56.0,119.0,32.0,1.0,4.0,-3.0,LEV,26,KRU,6,0,0.48,0.241,0.722
AllMaps,Melser,KRÜ,Viper,0.69,151.0,15,28,12,-13,63.0,101.0,29.0,1.0,4.0,-3.0,LEV,26,KRU,6,0,0.444,0.319,0.764
AllMaps,keznit,KRÜ,Jett,0.64,191.0,19,30,5,-11,56.0,128.0,31.0,4.0,11.0,-7.0,LEV,26,KRU,6,0,0.527,0.257,0.784
AllMaps,mta,KRÜ,Sova,0.56,102.0,11,28,5,-17,44.0,70.0,31.0,0.0,2.0,-2.0,LEV,26,KRU,6,0,0.371,0.233,0.604
AllMaps,heat,KRÜ,Kayo,0.33,80.0,9,30,5,-21,41.0,63.0,22.0,0.0,5.0,-5.0,LEV,26,KRU,6,0,0.336,0.216,0.552
AllMaps,trent,G2,Fade,1.35,239.0,34,23,20,11,88.0,165.0,21.0,7.0,3.0,4.0,G2,26,100T,15,1,0.795,0.474,1.269
AllMaps,JonahP,G2,Viper,1.32,263.0,39,26,8,13,80.0,162.0,33.0,5.0,2.0,3.0,G2,26,100T,15,1,0.818,0.446,1.264
AllMaps,valyn,G2,Omen,1.3,216.0,33,25,17,8,88.0,146.0,21.0,2.0,0.0,2.0,G2,26,100T,15,1,0.751,0.483,1.234
AllMaps,leaf,G2,Killjoy,1.15,231.0,38,25,5,13,73.0,152.0,23.0,4.0,1.0,3.0,G2,26,100T,15,1,0.765,0.392,1.157
AllMaps,icy,G2,Raze,0.68,160.0,22,32,11,-10,66.0,106.0,11.0,7.0,8.0,-1.0,G2,26,100T,15,1,0.48,0.336,0.816
AllMaps,bang,100T,Viper,0.95,198.0,29,31,16,-2,71.0,130.0,36.0,3.0,4.0,-1.0,G2,26,100T,15,0,0.625,0.373,0.997
AllMaps,Boostio,100T,Killjoy,0.87,189.0,26,33,14,-7,59.0,128.0,25.0,5.0,7.0,-2.0,G2,26,100T,15,0,0.552,0.336,0.887
AllMaps,Cryocells,100T,Omen,0.86,237.0,35,36,5,-1,66.0,142.0,24.0,4.0,6.0,-2.0,G2,26,100T,15,0,0.642,0.302,0.943
AllMaps,eeiu,100T,Fade,0.79,151.0,21,32,11,-11,63.0,101.0,33.0,1.0,2.0,-1.0,G2,26,100T,15,0,0.487,0.343,0.83
AllMaps,Asuna,100T,Raze,0.6,149.0,20,36,11,-16,68.0,104.0,26.0,3.0,8.0,-5.0,G2,26,100T,15,0,0.485,0.318,0.803
AllMaps,Melser,KRÜ,Viper,1.19,200.0,49,43,22,6,74.0,131.0,40.0,8.0,2.0,6.0,KRU,35,100T,35,0,0.761,0.433,1.195
AllMaps,Shyy,KRÜ,Killjoy,1.18,227.0,59,49,14,10,76.0,162.0,32.0,5.0,3.0,2.0,KRU,35,100T,35,0,0.784,0.431,1.216
AllMaps,heat,KRÜ,Kayo,0.92,178.0,46,51,22,-5,70.0,113.0,20.0,5.0,6.0,-1.0,KRU,35,100T,35,0,0.535,0.368,0.903
AllMaps,mta,KRÜ,Sova,0.87,171.0,42,48,20,-6,63.0,116.0,29.0,5.0,9.0,-4.0,KRU,35,100T,35,0,0.54,0.338,0.879
AllMaps,keznit,KRÜ,Jett,0.87,201.0,46,55,17,-9,70.0,138.0,30.0,16.0,12.0,4.0,KRU,35,100T,35,0,0.571,0.393,0.963
AllMaps,Cryocells,100T,Jett,1.18,248.0,65,47,9,18,70.0,149.0,20.0,15.0,12.0,3.0,KRU,35,100T,35,0,0.769,0.426,1.195
AllMaps,eeiu,100T,Sova,1.09,192.0,48,44,22,4,66.0,122.0,30.0,2.0,2.0,0.0,KRU,35,100T,35,0,0.699,0.388,1.087
AllMaps,bang,100T,Viper,0.95,197.0,46,51,28,-5,77.0,128.0,28.0,3.0,7.0,-4.0,KRU,35,100T,35,0,0.568,0.37,0.938
AllMaps,Asuna,100T,Gekko,0.92,186.0,41,49,34,-8,71.0,129.0,19.0,6.0,7.0,-1.0,KRU,35,100T,35,0,0.547,0.37,0.917
AllMaps,Boostio,100T,Killjoy,0.88,193.0,45,51,10,-6,70.0,139.0,22.0,5.0,10.0,-5.0,KRU,35,100T,35,0,0.558,0.351,0.908
AllMaps,kiNgg,LEV,Viper,1.29,288.0,40,28,12,12,80.0,173.0,28.0,7.0,2.0,5.0,LEV,14,G2,26,0,0.827,0.454,1.281
AllMaps,aspas,LEV,Jett,1.23,262.0,39,27,5,12,78.0,158.0,24.0,6.0,4.0,2.0,LEV,14,G2,26,0,0.793,0.395,1.189
AllMaps,tex,LEV,Killjoy,0.84,175.0,25,29,12,-4,75.0,119.0,30.0,4.0,4.0,0.0,LEV,14,G2,26,0,0.557,0.376,0.934
AllMaps,Mazino,LEV,Harbor,0.65,176.0,23,36,17,-13,63.0,120.0,29.0,3.0,1.0,2.0,LEV,14,G2,26,0,0.522,0.363,0.885
AllMaps,C0M,LEV,Sova,0.59,138.0,18,31,12,-13,68.0,91.0,17.0,4.0,5.0,-1.0,LEV,14,G2,26,0,0.447,0.33,0.777
AllMaps,JonahP,G2,Viper,1.26,273.0,38,30,16,8,75.0,171.0,27.0,4.0,6.0,-2.0,LEV,14,G2,26,1,0.814,0.404,1.218
AllMaps,icy,G2,Gekko,1.12,207.0,32,28,8,4,73.0,140.0,23.0,2.0,2.0,0.0,LEV,14,G2,26,1,0.712,0.392,1.104
AllMaps,valyn,G2,Harbor,1.06,207.0,31,28,13,3,75.0,128.0,23.0,3.0,5.0,-2.0,LEV,14,G2,26,1,0.698,0.383,1.08
AllMaps,trent,G2,Sova,0.88,154.0,22,27,12,-5,80.0,104.0,39.0,2.0,7.0,-5.0,LEV,14,G2,26,1,0.522,0.368,0.89
AllMaps,leaf,G2,Killjoy,0.86,206.0,28,32,9,-4,63.0,134.0,15.0,5.0,4.0,1.0,LEV,14,G2,26,1,0.562,0.367,0.929
AllMaps,Mazino,LEV,Harbor,1.25,257.0,99,76,48,23,86.0,164.0,27.0,10.0,6.0,4.0,LEV,57,KRU,49,1,0.801,0.46,1.261
AllMaps,aspas,LEV,Jett,1.23,250.0,90,70,21,20,76.0,166.0,31.0,24.0,7.0,17.0,LEV,57,KRU,49,1,0.802,0.441,1.243
AllMaps,C0M,LEV,Sova,1.05,186.0,66,66,33,0,80.0,129.0,19.0,7.0,11.0,-4.0,LEV,57,KRU,49,1,0.636,0.386,1.022
AllMaps,tex,LEV,Killjoy,1.01,201.0,75,68,22,7,70.0,133.0,33.0,12.0,10.0,2.0,LEV,57,KRU,49,1,0.736,0.403,1.139
AllMaps,kiNgg,LEV,Viper,0.95,180.0,68,71,38,-3,82.0,119.0,23.0,11.0,8.0,3.0,LEV,57,KRU,49,1,0.577,0.421,0.999
AllMaps,Shyy,KRÜ,Killjoy,1.15,225.0,86,74,25,12,65.0,154.0,28.0,6.0,12.0,-6.0,LEV,57,KRU,49,0,0.77,0.371,1.141
AllMaps,keznit,KRÜ,Reyna,0.96,210.0,81,85,19,-4,66.0,141.0,19.0,15.0,19.0,-4.0,LEV,57,KRU,49,0,0.586,0.353,0.939
AllMaps,heat,KRÜ,Gekko,0.91,181.0,69,78,42,-9,70.0,115.0,30.0,8.0,13.0,-5.0,LEV,57,KRU,49,0,0.55,0.354,0.904
AllMaps,mta,KRÜ,Sova,0.78,173.0,64,84,15,-20,65.0,123.0,30.0,9.0,9.0,0.0,LEV,57,KRU,49,0,0.538,0.353,0.891
AllMaps,Melser,KRÜ,Viper,0.74,143.0,50,78,46,-28,63.0,92.0,30.0,4.0,11.0,-7.0,LEV,57,KRU,49,0,0.499,0.324,0.823
