URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/167369/t1-vs-furia-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,AllMaps,T1,0,12,FURIA,2,26,FURIA
https://www.vlr.gg/167370/team-secret-vs-natus-vincere-champions-tour-2023-lock-in-s-o-paulo-omega-qf,Icebox,Team Secret,,8,Natus Vincere,,13,Natus Vincere
https://www.vlr.gg/167370/team-secret-vs-natus-vincere-champions-tour-2023-lock-in-s-o-paulo-omega-qf,Pearl,Team Secret,,4,Natus Vincere,,13,Natus Vincere
https://www.vlr.gg/167370/team-secret-vs-natus-vincere-champions-tour-2023-lock-in-s-o-paulo-omega-qf,AllMaps,Team Secret,0,12,Natus Vincere,2,26,Natus Vincere
https://www.vlr.gg/167371/leviat-n-vs-team-vitality-champions-tour-2023-lock-in-s-o-paulo-omega-qf,Haven,LEVIATÁN,,16,Team Vitality,,14,LEVIATÁN
https://www.vlr.gg/167371/leviat-n-vs-team-vitality-champions-tour-2023-lock-in-s-o-paulo-omega-qf,Pearl,LEVIATÁN,,13,Team Vitality,,3,LEVIATÁN
https://www.vlr.gg/167371/leviat-n-vs-team-vitality-champions-tour-2023-lock-in-s-o-paulo-omega-qf,AllMaps,LEVIATÁN,2,29,Team Vitality,0,17,LEVIATÁN
https://www.vlr.gg/167372/fut-esports-vs-100-thieves-champions-tour-2023-lock-in-s-o-paulo-omega-qf,Lotus,FUT Esports,,13,100 Thieves,,9,FUT Esports
https://www.vlr.gg/167372/fut-esports-vs-100-thieves-champions-tour-2023-lock-in-s-o-paulo-omega-qf,Haven,FUT Esports,,11,100 Thieves,,13,100 Thieves
https://www.vlr.gg/167372/fut-esports-vs-100-thieves-champions-tour-2023-lock-in-s-o-paulo-omega-qf,Icebox,FUT Esports,,8,100 Thieves,,13,100 Thieves
https://www.vlr.gg/167372/fut-esports-vs-100-thieves-champions-tour-2023-lock-in-s-o-paulo-omega-qf,AllMaps,FUT Esports,1,32,100 Thieves,2,35,100 Thieves
https://www.vlr.gg/167373/fnatic-vs-furia-champions-tour-2023-lock-in-s-o-paulo-omega-qf,Haven,FNATIC,,18,FURIA,,16,FNATIC
https://www.vlr.gg/167373/fnatic-vs-furia-champions-tour-2023-lock-in-s-o-paulo-omega-qf,Ascent,FNATIC,,13,FURIA,,9,FNATIC
https://www.vlr.gg/167373/fnatic-vs-furia-champions-tour-2023-lock-in-s-o-paulo-omega-qf,AllMaps,FNATIC,2,31,FURIA,0,25,FNATIC
https://www.vlr.gg/167375/100-thieves-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-omega-sf,Fracture,100 Thieves,,1,FNATIC,,13,FNATIC
https://www.vlr.gg/167375/100-thieves-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-omega-sf,Icebox,100 Thieves,,10,FNATIC,,13,FNATIC
https://www.vlr.gg/167375/100-thieves-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-omega-sf,AllMaps,100 Thieves,0,11,FNATIC,2,26,FNATIC
https://www.vlr.gg/167374/natus-vincere-vs-leviat-n-champions-tour-2023-lock-in-s-o-paulo-omega-sf,Ascent,Natus Vincere,,13,LEVIATÁN,,10,Natus Vincere
https://www.vlr.gg/167374/natus-vincere-vs-leviat-n-champions-tour-2023-lock-in-s-o-paulo-omega-sf,Fracture,Natus Vincere,,13,LEVIATÁN,,2,Natus Vincere
https://www.vlr.gg/167374/natus-vincere-vs-leviat-n-champions-tour-2023-lock-in-s-o-paulo-omega-sf,AllMaps,Natus Vincere,2,26,LEVIATÁN,0,12,Natus Vincere
https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,Pearl,LOUD,,13,KIWOOM DRX,,5,LOUD
https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,Icebox,LOUD,,13,KIWOOM DRX,,8,LOUD
https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,Split,LOUD,,7,KIWOOM DRX,,13,KIWOOM DRX
https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,Fracture,LOUD,,7,KIWOOM DRX,,13,KIWOOM DRX
https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,Ascent,LOUD,,13,KIWOOM DRX,,8,LOUD
https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,AllMaps,LOUD,3,53,KIWOOM DRX,2,47,LOUD
https://www.vlr.gg/167392/natus-vincere-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-sf,Haven,Natus Vincere,,11,FNATIC,,13,FNATIC
https://www.vlr.gg/167392/natus-vincere-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-sf,Lotus,Natus Vincere,,4,FNATIC,,13,FNATIC
https://www.vlr.gg/167392/natus-vincere-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-sf,Fracture,Natus Vincere,,11,FNATIC,,13,FNATIC
https://www.vlr.gg/167392/natus-vincere-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-sf,AllMaps,Natus Vincere,0,26,FNATIC,3,39,FNATIC
https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf,Ascent,LOUD,,8,FNATIC,,13,FNATIC
https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf,Fracture,LOUD,,7,FNATIC,,13,FNATIC
https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf,Split,LOUD,,13,FNATIC,,9,LOUD
https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf,Lotus,LOUD,,13,FNATIC,,8,LOUD
https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf,Icebox,LOUD,,12,FNATIC,,14,FNATIC
https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf,AllMaps,LOUD,2,53,FNATIC,3,57,FNATIC
https://www.vlr.gg/247075/paper-rex-vs-kr-esports-valorant-champions-2023-group-stage-opening-a,Split,Paper Rex,,13,KRÜ Esports,,7,Paper Rex
https://www.vlr.gg/247075/paper-rex-vs-kr-esports-valorant-champions-2023-group-stage-opening-a,Pearl,Paper Rex,,13,KRÜ Esports,,8,Paper Rex
https://www.vlr.gg/247075/paper-rex-vs-kr-esports-valorant-champions-2023-group-stage-opening-a,AllMaps,Paper Rex,2,26,KRÜ Esports,0,15,Paper Rex
https://www.vlr.gg/247076/edward-gaming-vs-giants-gaming-valorant-champions-2023-group-stage-opening-a,Split,EDward Gaming,,13,Giants Gaming,,15,Giants Gaming
https://www.vlr.gg/247076/edward-gaming-vs-giants-gaming-valorant-champions-2023-group-stage-opening-a,Bind,EDward Gaming,,13,Giants Gaming,,11,EDward Gaming
https://www.vlr.gg/247076/edward-gaming-vs-giants-gaming-valorant-champions-2023-group-stage-opening-a,Ascent,EDward Gaming,,13,Giants Gaming,,8,EDward Gaming
https://www.vlr.gg/247076/edward-gaming-vs-giants-gaming-valorant-champions-2023-group-stage-opening-a,AllMaps,EDward Gaming,2,39,Giants Gaming,1,34,EDward Gaming
https://www.vlr.gg/247078/kr-esports-vs-giants-gaming-valorant-champions-2023-group-stage-elim-a,Lotus,KRÜ Esports,,10,Giants Gaming,,13,Giants Gaming
https://www.vlr.gg/247078/kr-esports-vs-giants-gaming-valorant-champions-2023-group-stage-elim-a,Pearl,KRÜ Esports,,12,Giants Gaming,,14,Giants Gaming
https://www.vlr.gg/247078/kr-esports-vs-giants-gaming-valorant-champions-2023-group-stage-elim-a,AllMaps,KRÜ Esports,0,22,Giants Gaming,2,27,Giants Gaming
https://www.vlr.gg/247077/paper-rex-vs-edward-gaming-valorant-champions-2023-group-stage-winners-a,Fracture,Paper Rex,,13,EDward Gaming,,7,Paper Rex
https://www.vlr.gg/247077/paper-rex-vs-edward-gaming-valorant-champions-2023-group-stage-winners-a,Pearl,Paper Rex,,16,EDward Gaming,,14,Paper Rex
https://www.vlr.gg/247077/paper-rex-vs-edward-gaming-valorant-champions-2023-group-stage-winners-a,AllMaps,Paper Rex,2,29,EDward Gaming,0,21,Paper Rex
https://www.vlr.gg/247079/edward-gaming-vs-giants-gaming-valorant-champions-2023-group-stage-decider-a,Split,EDward Gaming,,13,Giants Gaming,,6,EDward Gaming
https://www.vlr.gg/247079/edward-gaming-vs-giants-gaming-valorant-champions-2023-group-stage-decider-a,Fracture,EDward Gaming,,13,Giants Gaming,,7,EDward Gaming
https://www.vlr.gg/247079/edward-gaming-vs-giants-gaming-valorant-champions-2023-group-stage-decider-a,AllMaps,EDward Gaming,2,26,Giants Gaming,0,13,EDward Gaming
https://www.vlr.gg/247086/evil-geniuses-vs-funplus-phoenix-valorant-champions-2023-group-stage-opening-b,Ascent,Evil Geniuses,,13,FunPlus Phoenix,,8,Evil Geniuses
https://www.vlr.gg/247086/evil-geniuses-vs-funplus-phoenix-valorant-champions-2023-group-stage-opening-b,Pearl,Evil Geniuses,,13,FunPlus Phoenix,,8,Evil Geniuses
https://www.vlr.gg/247086/evil-geniuses-vs-funplus-phoenix-valorant-champions-2023-group-stage-opening-b,AllMaps,Evil Geniuses,2,26,FunPlus Phoenix,0,16,Evil Geniuses
https://www.vlr.gg/247087/fut-esports-vs-t1-valorant-champions-2023-group-stage-opening-b,Pearl,FUT Esports,,13,T1,,4,FUT Esports
https://www.vlr.gg/247087/fut-esports-vs-t1-valorant-champions-2023-group-stage-opening-b,Haven,FUT Esports,,13,T1,,7,FUT Esports
https://www.vlr.gg/247087/fut-esports-vs-t1-valorant-champions-2023-group-stage-opening-b,AllMaps,FUT Esports,2,26,T1,0,11,FUT Esports
https://www.vlr.gg/247089/funplus-phoenix-vs-t1-valorant-champions-2023-group-stage-elim-b,Lotus,FunPlus Phoenix,,10,T1,,13,T1
https://www.vlr.gg/247089/funplus-phoenix-vs-t1-valorant-champions-2023-group-stage-elim-b,Bind,FunPlus Phoenix,,7,T1,,13,T1
https://www.vlr.gg/247089/funplus-phoenix-vs-t1-valorant-champions-2023-group-stage-elim-b,AllMaps,FunPlus Phoenix,0,17,T1,2,26,T1
https://www.vlr.gg/247088/evil-geniuses-vs-fut-esports-valorant-champions-2023-group-stage-winners-b,Pearl,Evil Geniuses,,15,FUT Esports,,13,Evil Geniuses
https://www.vlr.gg/247088/evil-geniuses-vs-fut-esports-valorant-champions-2023-group-stage-winners-b,Bind,Evil Geniuses,,13,FUT Esports,,9,Evil Geniuses
https://www.vlr.gg/247088/evil-geniuses-vs-fut-esports-valorant-champions-2023-group-stage-winners-b,AllMaps,Evil Geniuses,2,28,FUT Esports,0,22,Evil Geniuses
https://www.vlr.gg/247090/fut-esports-vs-t1-valorant-champions-2023-group-stage-decider-b,Bind,FUT Esports,,13,T1,,10,FUT Esports
https://www.vlr.gg/247090/fut-esports-vs-t1-valorant-champions-2023-group-stage-decider-b,Pearl,FUT Esports,,14,T1,,12,FUT Esports
https://www.vlr.gg/247090/fut-esports-vs-t1-valorant-champions-2023-group-stage-decider-b,AllMaps,FUT Esports,2,27,T1,0,22,FUT Esports
https://www.vlr.gg/247093/fnatic-vs-zeta-division-valorant-champions-2023-group-stage-opening-c,Fracture,FNATIC,,13,ZETA DIVISION,,5,FNATIC
https://www.vlr.gg/247093/fnatic-vs-zeta-division-valorant-champions-2023-group-stage-opening-c,Haven,FNATIC,,13,ZETA DIVISION,,6,FNATIC
https://www.vlr.gg/247093/fnatic-vs-zeta-division-valorant-champions-2023-group-stage-opening-c,AllMaps,FNATIC,2,26,ZETA DIVISION,0,11,FNATIC
https://www.vlr.gg/247094/nrg-esports-vs-bilibili-gaming-valorant-champions-2023-group-stage-opening-c,Lotus,NRG,,12,Bilibili Gaming,,14,Bilibili Gaming
https://www.vlr.gg/247094/nrg-esports-vs-bilibili-gaming-valorant-champions-2023-group-stage-opening-c,Split,NRG,,8,Bilibili Gaming,,13,Bilibili Gaming
https://www.vlr.gg/247094/nrg-esports-vs-bilibili-gaming-valorant-champions-2023-group-stage-opening-c,AllMaps,NRG,0,20,Bilibili Gaming,2,27,Bilibili Gaming
https://www.vlr.gg/247096/zeta-division-vs-nrg-esports-valorant-champions-2023-group-stage-elim-c,Bind,ZETA DIVISION,,13,NRG,,15,NRG
https://www.vlr.gg/247096/zeta-division-vs-nrg-esports-valorant-champions-2023-group-stage-elim-c,Haven,ZETA DIVISION,,1,NRG,,13,NRG
https://www.vlr.gg/247096/zeta-division-vs-nrg-esports-valorant-champions-2023-group-stage-elim-c,AllMaps,ZETA DIVISION,0,14,NRG,2,28,NRG
https://www.vlr.gg/247095/fnatic-vs-bilibili-gaming-valorant-champions-2023-group-stage-winners-c,Haven,FNATIC,,13,Bilibili Gaming,,2,FNATIC
https://www.vlr.gg/247095/fnatic-vs-bilibili-gaming-valorant-champions-2023-group-stage-winners-c,Lotus,FNATIC,,13,Bilibili Gaming,,8,FNATIC
https://www.vlr.gg/247095/fnatic-vs-bilibili-gaming-valorant-champions-2023-group-stage-winners-c,AllMaps,FNATIC,2,26,Bilibili Gaming,0,10,FNATIC
https://www.vlr.gg/247098/bilibili-gaming-vs-nrg-esports-valorant-champions-2023-group-stage-decider-c,Bind,Bilibili Gaming,,13,NRG,,10,Bilibili Gaming
https://www.vlr.gg/247098/bilibili-gaming-vs-nrg-esports-valorant-champions-2023-group-stage-decider-c,Ascent,Bilibili Gaming,,13,NRG,,5,Bilibili Gaming
https://www.vlr.gg/247098/bilibili-gaming-vs-nrg-esports-valorant-champions-2023-group-stage-decider-c,AllMaps,Bilibili Gaming,2,26,NRG,0,15,Bilibili Gaming
