URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/222366/dragon-ranger-gaming-vs-monarch-effect-valorant-champions-2023-china-qualifier-r4,AllMaps,Dragon Ranger Gaming,1,30,Monarch Effect,2,33,Monarch Effect
https://www.vlr.gg/222369/nter-vs-number-one-player-valorant-champions-2023-china-qualifier-r4,Lotus,Shenzhen NTER,,13,Number One Player,,7,Shenzhen NTER
https://www.vlr.gg/222369/nter-vs-number-one-player-valorant-champions-2023-china-qualifier-r4,Split,Shenzhen NTER,,13,Number One Player,,10,Shenzhen NTER
https://www.vlr.gg/222369/nter-vs-number-one-player-valorant-champions-2023-china-qualifier-r4,AllMaps,Shenzhen NTER,2,26,Number One Player,0,17,Shenzhen NTER
https://www.vlr.gg/222530/night-wings-gaming-vs-nter-valorant-champions-2023-china-qualifier-r5,Split,Night Wings Gaming,,8,Shenzhen NTER,,13,Shenzhen NTER
https://www.vlr.gg/222530/night-wings-gaming-vs-nter-valorant-champions-2023-china-qualifier-r5,Haven,Night Wings Gaming,,13,Shenzhen NTER,,9,Night Wings Gaming
https://www.vlr.gg/222530/night-wings-gaming-vs-nter-valorant-champions-2023-china-qualifier-r5,Ascent,Night Wings Gaming,,13,Shenzhen NTER,,15,Shenzhen NTER
https://www.vlr.gg/222530/night-wings-gaming-vs-nter-valorant-champions-2023-china-qualifier-r5,AllMaps,Night Wings Gaming,1,34,Shenzhen NTER,2,37,Shenzhen NTER
https://www.vlr.gg/222531/gank-gaming-vs-four-angry-men-valorant-champions-2023-china-qualifier-r5,Bind,Gank Gaming,,13,Four Angry Men,,11,Gank Gaming
https://www.vlr.gg/222531/gank-gaming-vs-four-angry-men-valorant-champions-2023-china-qualifier-r5,Haven,Gank Gaming,,1,Four Angry Men,,13,Four Angry Men
https://www.vlr.gg/222531/gank-gaming-vs-four-angry-men-valorant-champions-2023-china-qualifier-r5,Ascent,Gank Gaming,,16,Four Angry Men,,18,Four Angry Men
https://www.vlr.gg/222531/gank-gaming-vs-four-angry-men-valorant-champions-2023-china-qualifier-r5,AllMaps,Gank Gaming,1,30,Four Angry Men,2,42,Four Angry Men
https://www.vlr.gg/222532/dragon-ranger-gaming-vs-douyu-gaming-valorant-champions-2023-china-qualifier-r5,Haven,Dragon Ranger Gaming,,13,Douyu Gaming,,11,Dragon Ranger Gaming
https://www.vlr.gg/222532/dragon-ranger-gaming-vs-douyu-gaming-valorant-champions-2023-china-qualifier-r5,Lotus,Dragon Ranger Gaming,,13,Douyu Gaming,,5,Dragon Ranger Gaming
https://www.vlr.gg/222532/dragon-ranger-gaming-vs-douyu-gaming-valorant-champions-2023-china-qualifier-r5,AllMaps,Dragon Ranger Gaming,2,26,Douyu Gaming,0,16,Dragon Ranger Gaming
https://www.vlr.gg/235566/trace-esports-vs-four-angry-men-champions-tour-2023-champions-china-qualifier-ko,Haven,Trace Esports,,13,Four Angry Men,,9,Trace Esports
https://www.vlr.gg/235566/trace-esports-vs-four-angry-men-champions-tour-2023-champions-china-qualifier-ko,Lotus,Trace Esports,,18,Four Angry Men,,16,Trace Esports
https://www.vlr.gg/235566/trace-esports-vs-four-angry-men-champions-tour-2023-champions-china-qualifier-ko,AllMaps,Trace Esports,2,31,Four Angry Men,0,25,Trace Esports
https://www.vlr.gg/235567/monarch-effect-vs-royal-never-give-up-champions-tour-2023-champions-china-qualifier-ko,Bind,Monarch Effect,,13,Royal Never Give Up,,11,Monarch Effect
https://www.vlr.gg/235567/monarch-effect-vs-royal-never-give-up-champions-tour-2023-champions-china-qualifier-ko,Haven,Monarch Effect,,6,Royal Never Give Up,,13,Royal Never Give Up
https://www.vlr.gg/235567/monarch-effect-vs-royal-never-give-up-champions-tour-2023-champions-china-qualifier-ko,Split,Monarch Effect,,13,Royal Never Give Up,,2,Monarch Effect
